,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
14858,14859,9/16/2012,3,1,9,7,0,0,0,1,0.5,0.4848,0.77,0.1045,71
14859,14860,9/16/2012,3,1,9,8,0,0,0,1,0.54,0.5152,0.64,0.1642,128
14860,14861,9/16/2012,3,1,9,9,0,0,0,1,0.58,0.5455,0.6,0.1343,296
14861,14862,9/16/2012,3,1,9,10,0,0,0,1,0.62,0.6212,0.5,0.1045,490
14862,14863,9/16/2012,3,1,9,11,0,0,0,1,0.64,0.6212,0.47,0.1642,559
14863,14864,9/16/2012,3,1,9,12,0,0,0,1,0.66,0.6212,0.44,0.1642,656
14864,14865,9/16/2012,3,1,9,13,0,0,0,1,0.64,0.6212,0.41,0.1642,694
14865,14866,9/16/2012,3,1,9,14,0,0,0,1,0.66,0.6212,0.39,0.1343,635
14866,14867,9/16/2012,3,1,9,15,0,0,0,1,0.64,0.6212,0.41,0.1642,557
14867,14868,9/16/2012,3,1,9,16,0,0,0,1,0.64,0.6212,0.44,0.1642,596
14868,14869,9/16/2012,3,1,9,17,0,0,0,1,0.66,0.6212,0.41,0.0,570
14869,14870,9/16/2012,3,1,9,18,0,0,0,1,0.62,0.6212,0.5,0.1642,481
14870,14871,9/16/2012,3,1,9,19,0,0,0,1,0.62,0.6212,0.5,0.1343,403
14871,14872,9/16/2012,3,1,9,20,0,0,0,1,0.6,0.6212,0.53,0.1045,324
14872,14873,9/16/2012,3,1,9,21,0,0,0,1,0.6,0.6212,0.56,0.1045,191
14873,14874,9/16/2012,3,1,9,22,0,0,0,1,0.56,0.5303,0.68,0.0896,127
14874,14875,9/16/2012,3,1,9,23,0,0,0,1,0.54,0.5152,0.68,0.1045,94
14875,14876,9/17/2012,3,1,9,0,0,1,1,1,0.54,0.5152,0.68,0.1642,45
14876,14877,9/17/2012,3,1,9,1,0,1,1,1,0.52,0.5,0.72,0.0896,21
14877,14878,9/17/2012,3,1,9,2,0,1,1,1,0.52,0.5,0.72,0.0,13
14878,14879,9/17/2012,3,1,9,3,0,1,1,1,0.5,0.4848,0.77,0.0896,7
14879,14880,9/17/2012,3,1,9,4,0,1,1,1,0.5,0.4848,0.77,0.0,11
14880,14881,9/17/2012,3,1,9,5,0,1,1,1,0.48,0.4697,0.82,0.0896,45
14881,14882,9/17/2012,3,1,9,6,0,1,1,1,0.48,0.4697,0.82,0.0,164
14882,14883,9/17/2012,3,1,9,7,0,1,1,1,0.52,0.5,0.77,0.0,492
14883,14884,9/17/2012,3,1,9,8,0,1,1,1,0.54,0.5152,0.77,0.0896,683
14884,14885,9/17/2012,3,1,9,9,0,1,1,1,0.58,0.5455,0.68,0.1343,299
14885,14886,9/17/2012,3,1,9,10,0,1,1,2,0.62,0.6061,0.65,0.19399999999999998,202
14886,14887,9/17/2012,3,1,9,11,0,1,1,2,0.62,0.6061,0.69,0.2239,252
14887,14888,9/17/2012,3,1,9,12,0,1,1,2,0.62,0.6061,0.69,0.19399999999999998,295
14888,14889,9/17/2012,3,1,9,13,0,1,1,1,0.64,0.6061,0.65,0.2537,343
14889,14890,9/17/2012,3,1,9,14,0,1,1,2,0.64,0.6061,0.65,0.2537,332
14890,14891,9/17/2012,3,1,9,15,0,1,1,2,0.64,0.6061,0.65,0.2537,338
14891,14892,9/17/2012,3,1,9,16,0,1,1,2,0.64,0.6061,0.69,0.2537,453
14892,14893,9/17/2012,3,1,9,17,0,1,1,2,0.64,0.6061,0.65,0.2239,842
14893,14894,9/17/2012,3,1,9,18,0,1,1,2,0.62,0.5909,0.73,0.1642,774
14894,14895,9/17/2012,3,1,9,19,0,1,1,2,0.62,0.5909,0.73,0.1045,486
14895,14896,9/17/2012,3,1,9,20,0,1,1,2,0.62,0.5909,0.73,0.1343,340
14896,14897,9/17/2012,3,1,9,21,0,1,1,3,0.62,0.5758,0.83,0.2239,233
14897,14898,9/17/2012,3,1,9,22,0,1,1,3,0.62,0.5758,0.83,0.2537,129
14898,14899,9/17/2012,3,1,9,23,0,1,1,3,0.6,0.5152,0.94,0.2537,70
14899,14900,9/18/2012,3,1,9,0,0,2,1,3,0.6,0.5152,0.94,0.2537,13
14900,14901,9/18/2012,3,1,9,1,0,2,1,3,0.6,0.5152,0.94,0.19399999999999998,5
14901,14902,9/18/2012,3,1,9,2,0,2,1,3,0.6,0.5152,0.94,0.19399999999999998,4
14902,14903,9/18/2012,3,1,9,3,0,2,1,2,0.62,0.5455,0.94,0.2836,6
14903,14904,9/18/2012,3,1,9,4,0,2,1,2,0.62,0.5455,0.94,0.3582,7
14904,14905,9/18/2012,3,1,9,5,0,2,1,2,0.64,0.5758,0.89,0.3284,48
14905,14906,9/18/2012,3,1,9,6,0,2,1,2,0.64,0.5758,0.89,0.3284,167
14906,14907,9/18/2012,3,1,9,7,0,2,1,2,0.64,0.5758,0.89,0.4478,356
14907,14908,9/18/2012,3,1,9,8,0,2,1,2,0.66,0.6061,0.83,0.5522,672
14908,14909,9/18/2012,3,1,9,9,0,2,1,2,0.66,0.6061,0.83,0.5821,293
14909,14910,9/18/2012,3,1,9,10,0,2,1,3,0.68,0.6364,0.79,0.6418,160
14910,14911,9/18/2012,3,1,9,11,0,2,1,2,0.68,0.6364,0.79,0.6418,151
14911,14912,9/18/2012,3,1,9,12,0,2,1,3,0.68,0.6364,0.83,0.4478,88
14912,14913,9/18/2012,3,1,9,13,0,2,1,2,0.7,0.6667,0.74,0.5821,114
14913,14914,9/18/2012,3,1,9,14,0,2,1,3,0.6,0.5152,0.94,0.4627,143
14914,14915,9/18/2012,3,1,9,15,0,2,1,3,0.6,0.5455,0.88,0.2537,36
14915,14916,9/18/2012,3,1,9,16,0,2,1,3,0.6,0.5455,0.88,0.2985,141
14916,14917,9/18/2012,3,1,9,17,0,2,1,3,0.6,0.5455,0.88,0.19399999999999998,338
14917,14918,9/18/2012,3,1,9,18,0,2,1,2,0.6,0.5455,0.88,0.1642,281
14918,14919,9/18/2012,3,1,9,19,0,2,1,2,0.6,0.5455,0.88,0.2985,324
14919,14920,9/18/2012,3,1,9,20,0,2,1,2,0.6,0.5455,0.88,0.19399999999999998,290
14920,14921,9/18/2012,3,1,9,21,0,2,1,2,0.6,0.5455,0.88,0.19399999999999998,207
14921,14922,9/18/2012,3,1,9,22,0,2,1,3,0.58,0.5455,0.83,0.4627,151
14922,14923,9/18/2012,3,1,9,23,0,2,1,2,0.56,0.5303,0.83,0.2239,78
14923,14924,9/19/2012,3,1,9,0,0,3,1,2,0.56,0.5303,0.68,0.2836,26
14924,14925,9/19/2012,3,1,9,1,0,3,1,2,0.54,0.5152,0.68,0.2537,12
14925,14926,9/19/2012,3,1,9,2,0,3,1,2,0.54,0.5152,0.64,0.3284,3
14926,14927,9/19/2012,3,1,9,3,0,3,1,2,0.52,0.5,0.63,0.2537,5
14927,14928,9/19/2012,3,1,9,4,0,3,1,2,0.52,0.5,0.68,0.3582,10
14928,14929,9/19/2012,3,1,9,5,0,3,1,2,0.52,0.5,0.68,0.2836,56
14929,14930,9/19/2012,3,1,9,6,0,3,1,1,0.52,0.5,0.63,0.2537,172
14930,14931,9/19/2012,3,1,9,7,0,3,1,1,0.52,0.5,0.63,0.2239,545
14931,14932,9/19/2012,3,1,9,8,0,3,1,1,0.52,0.5,0.59,0.2239,797
14932,14933,9/19/2012,3,1,9,9,0,3,1,1,0.54,0.5152,0.6,0.2537,362
14933,14934,9/19/2012,3,1,9,10,0,3,1,1,0.56,0.5303,0.52,0.19399999999999998,192
14934,14935,9/19/2012,3,1,9,11,0,3,1,1,0.6,0.6212,0.43,0.2537,247
14935,14936,9/19/2012,3,1,9,12,0,3,1,1,0.6,0.6212,0.43,0.2537,313
14936,14937,9/19/2012,3,1,9,13,0,3,1,1,0.6,0.6212,0.4,0.2537,289
14937,14938,9/19/2012,3,1,9,14,0,3,1,1,0.62,0.6212,0.38,0.2537,286
14938,14939,9/19/2012,3,1,9,15,0,3,1,1,0.62,0.6212,0.35,0.0,311
14939,14940,9/19/2012,3,1,9,16,0,3,1,1,0.62,0.6212,0.35,0.0,466
14940,14941,9/19/2012,3,1,9,17,0,3,1,1,0.6,0.6212,0.38,0.2239,886
14941,14942,9/19/2012,3,1,9,18,0,3,1,1,0.58,0.5455,0.4,0.2836,892
14942,14943,9/19/2012,3,1,9,19,0,3,1,1,0.56,0.5303,0.43,0.2239,611
14943,14944,9/19/2012,3,1,9,20,0,3,1,1,0.52,0.5,0.48,0.1642,409
14944,14945,9/19/2012,3,1,9,21,0,3,1,1,0.5,0.4848,0.59,0.1642,349
14945,14946,9/19/2012,3,1,9,22,0,3,1,1,0.5,0.4848,0.63,0.0896,229
14946,14947,9/19/2012,3,1,9,23,0,3,1,1,0.48,0.4697,0.67,0.0896,123
14947,14948,9/20/2012,3,1,9,0,0,4,1,1,0.5,0.4848,0.63,0.0,58
14948,14949,9/20/2012,3,1,9,1,0,4,1,1,0.46,0.4545,0.72,0.1045,18
14949,14950,9/20/2012,3,1,9,2,0,4,1,1,0.46,0.4545,0.72,0.0896,11
14950,14951,9/20/2012,3,1,9,3,0,4,1,1,0.44,0.4394,0.77,0.0,6
14951,14952,9/20/2012,3,1,9,4,0,4,1,1,0.44,0.4394,0.77,0.1045,6
14952,14953,9/20/2012,3,1,9,5,0,4,1,1,0.44,0.4394,0.77,0.1045,56
14953,14954,9/20/2012,3,1,9,6,0,4,1,1,0.44,0.4394,0.77,0.0,170
14954,14955,9/20/2012,3,1,9,7,0,4,1,1,0.46,0.4545,0.82,0.1045,534
14955,14956,9/20/2012,3,1,9,8,0,4,1,1,0.5,0.4848,0.68,0.0896,790
14956,14957,9/20/2012,3,1,9,9,0,4,1,1,0.56,0.5303,0.6,0.0896,355
14957,14958,9/20/2012,3,1,9,10,0,4,1,1,0.58,0.5455,0.53,0.0896,190
14958,14959,9/20/2012,3,1,9,11,0,4,1,1,0.62,0.6212,0.43,0.0,243
14959,14960,9/20/2012,3,1,9,12,0,4,1,1,0.62,0.6212,0.43,0.1343,290
14960,14961,9/20/2012,3,1,9,13,0,4,1,1,0.64,0.6212,0.44,0.1343,336
14961,14962,9/20/2012,3,1,9,14,0,4,1,1,0.64,0.6212,0.47,0.19399999999999998,298
14962,14963,9/20/2012,3,1,9,15,0,4,1,1,0.66,0.6212,0.47,0.19399999999999998,291
14963,14964,9/20/2012,3,1,9,16,0,4,1,1,0.64,0.6212,0.47,0.1642,457
14964,14965,9/20/2012,3,1,9,17,0,4,1,1,0.64,0.6212,0.5,0.2239,976
14965,14966,9/20/2012,3,1,9,18,0,4,1,1,0.6,0.6212,0.56,0.2537,900
14966,14967,9/20/2012,3,1,9,19,0,4,1,1,0.58,0.5455,0.6,0.2239,603
14967,14968,9/20/2012,3,1,9,20,0,4,1,1,0.56,0.5303,0.64,0.1343,417
14968,14969,9/20/2012,3,1,9,21,0,4,1,1,0.56,0.5303,0.64,0.19399999999999998,274
14969,14970,9/20/2012,3,1,9,22,0,4,1,1,0.54,0.5152,0.73,0.1045,287
14970,14971,9/20/2012,3,1,9,23,0,4,1,1,0.54,0.5152,0.68,0.1045,154
14971,14972,9/21/2012,3,1,9,0,0,5,1,1,0.54,0.5152,0.68,0.0,66
14972,14973,9/21/2012,3,1,9,1,0,5,1,1,0.52,0.5,0.72,0.0,49
14973,14974,9/21/2012,3,1,9,2,0,5,1,1,0.52,0.5,0.72,0.0,14
14974,14975,9/21/2012,3,1,9,3,0,5,1,1,0.5,0.4848,0.77,0.0896,12
14975,14976,9/21/2012,3,1,9,4,0,5,1,1,0.5,0.4848,0.77,0.0,10
14976,14977,9/21/2012,3,1,9,5,0,5,1,1,0.5,0.4848,0.82,0.0,49
14977,14978,9/21/2012,3,1,9,6,0,5,1,1,0.5,0.4848,0.77,0.0896,165
14978,14979,9/21/2012,3,1,9,7,0,5,1,1,0.52,0.5,0.77,0.0,503
14979,14980,9/21/2012,3,1,9,8,0,5,1,1,0.54,0.5152,0.73,0.1343,757
14980,14981,9/21/2012,3,1,9,9,0,5,1,1,0.58,0.5455,0.68,0.1343,383
14981,14982,9/21/2012,3,1,9,10,0,5,1,1,0.62,0.6061,0.61,0.2239,225
14982,14983,9/21/2012,3,1,9,11,0,5,1,1,0.66,0.6212,0.57,0.2239,321
14983,14984,9/21/2012,3,1,9,12,0,5,1,1,0.68,0.6364,0.57,0.1642,389
14984,14985,9/21/2012,3,1,9,13,0,5,1,1,0.7,0.6515,0.54,0.1642,421
14985,14986,9/21/2012,3,1,9,14,0,5,1,1,0.7,0.6515,0.54,0.2985,412
14986,14987,9/21/2012,3,1,9,15,0,5,1,1,0.7,0.6515,0.54,0.2239,423
14987,14988,9/21/2012,3,1,9,16,0,5,1,1,0.7,0.6515,0.54,0.19399999999999998,567
14988,14989,9/21/2012,3,1,9,17,0,5,1,1,0.68,0.6364,0.57,0.2836,846
14989,14990,9/21/2012,3,1,9,18,0,5,1,1,0.66,0.6212,0.61,0.2537,805
14990,14991,9/21/2012,3,1,9,19,0,5,1,1,0.64,0.6061,0.65,0.2537,588
14991,14992,9/21/2012,3,1,9,20,0,5,1,1,0.62,0.6061,0.69,0.19399999999999998,369
14992,14993,9/21/2012,3,1,9,21,0,5,1,1,0.6,0.5909,0.73,0.2537,312
14993,14994,9/21/2012,3,1,9,22,0,5,1,1,0.6,0.5909,0.73,0.19399999999999998,295
14994,14995,9/21/2012,3,1,9,23,0,5,1,1,0.6,0.5909,0.73,0.3284,186
14995,14996,9/22/2012,3,1,9,0,0,6,0,1,0.6,0.5909,0.73,0.2836,172
14996,14997,9/22/2012,3,1,9,1,0,6,0,1,0.58,0.5455,0.83,0.2985,124
14997,14998,9/22/2012,3,1,9,2,0,6,0,1,0.56,0.5303,0.88,0.2537,83
14998,14999,9/22/2012,3,1,9,3,0,6,0,1,0.56,0.5303,0.83,0.2836,45
14999,15000,9/22/2012,3,1,9,4,0,6,0,1,0.56,0.5303,0.83,0.2836,15
15000,15001,9/22/2012,3,1,9,5,0,6,0,1,0.56,0.5303,0.83,0.3284,17
15001,15002,9/22/2012,3,1,9,6,0,6,0,1,0.56,0.5303,0.83,0.2985,41
15002,15003,9/22/2012,3,1,9,7,0,6,0,1,0.58,0.5455,0.78,0.2537,77
15003,15004,9/22/2012,3,1,9,8,0,6,0,1,0.6,0.5909,0.73,0.2985,218
15004,15005,9/22/2012,3,1,9,9,0,6,0,1,0.64,0.6061,0.69,0.2537,377
15005,15006,9/22/2012,3,1,9,10,0,6,0,1,0.66,0.6212,0.65,0.3284,474
15006,15007,9/22/2012,3,1,9,11,0,6,0,1,0.7,0.6515,0.58,0.2836,626
15007,15008,9/22/2012,3,1,9,12,0,6,0,1,0.72,0.6667,0.54,0.2985,688
15008,15009,9/22/2012,3,1,9,13,0,6,0,1,0.74,0.6667,0.51,0.3582,707
15009,15010,9/22/2012,3,1,9,14,0,6,0,1,0.76,0.6818,0.48,0.2836,654
15010,15011,9/22/2012,3,1,9,15,0,6,0,1,0.74,0.6667,0.48,0.3881,750
15011,15012,9/22/2012,3,1,9,16,0,6,0,1,0.74,0.6667,0.51,0.3284,680
15012,15013,9/22/2012,3,1,9,17,0,6,0,1,0.74,0.6667,0.51,0.3284,646
15013,15014,9/22/2012,3,1,9,18,0,6,0,1,0.72,0.6667,0.54,0.2836,598
15014,15015,9/22/2012,3,1,9,19,0,6,0,1,0.7,0.6515,0.58,0.19399999999999998,407
15015,15016,9/22/2012,3,1,9,20,0,6,0,1,0.7,0.6515,0.54,0.2537,325
15016,15017,9/22/2012,3,1,9,21,0,6,0,1,0.64,0.6212,0.57,0.2537,261
15017,15018,9/22/2012,3,1,9,22,0,6,0,1,0.62,0.6212,0.57,0.19399999999999998,239
15018,15019,9/22/2012,3,1,9,23,0,6,0,1,0.62,0.6212,0.5,0.19399999999999998,171
15019,15020,9/23/2012,4,1,9,0,0,0,0,1,0.62,0.6212,0.38,0.2537,180
15020,15021,9/23/2012,4,1,9,1,0,0,0,1,0.54,0.5152,0.52,0.3582,142
15021,15022,9/23/2012,4,1,9,2,0,0,0,1,0.52,0.5,0.48,0.2537,95
15022,15023,9/23/2012,4,1,9,3,0,0,0,1,0.48,0.4697,0.55,0.2985,54
15023,15024,9/23/2012,4,1,9,4,0,0,0,1,0.46,0.4545,0.55,0.2239,10
15024,15025,9/23/2012,4,1,9,5,0,0,0,1,0.46,0.4545,0.59,0.2537,6
15025,15026,9/23/2012,4,1,9,6,0,0,0,1,0.44,0.4394,0.62,0.2537,16
15026,15027,9/23/2012,4,1,9,7,0,0,0,1,0.46,0.4545,0.59,0.2239,57
15027,15028,9/23/2012,4,1,9,8,0,0,0,1,0.48,0.4697,0.55,0.3582,175
15028,15029,9/23/2012,4,1,9,9,0,0,0,1,0.5,0.4848,0.51,0.3284,276
15029,15030,9/23/2012,4,1,9,10,0,0,0,1,0.54,0.5152,0.45,0.2537,489
15030,15031,9/23/2012,4,1,9,11,0,0,0,1,0.56,0.5303,0.46,0.2537,570
15031,15032,9/23/2012,4,1,9,12,0,0,0,1,0.56,0.5303,0.43,0.1045,776
15032,15033,9/23/2012,4,1,9,13,0,0,0,1,0.6,0.6212,0.38,0.1642,702
15033,15034,9/23/2012,4,1,9,14,0,0,0,1,0.6,0.6212,0.38,0.19399999999999998,666
15034,15035,9/23/2012,4,1,9,15,0,0,0,1,0.6,0.6212,0.33,0.2239,640
15035,15036,9/23/2012,4,1,9,16,0,0,0,1,0.6,0.6212,0.33,0.3284,691
15036,15037,9/23/2012,4,1,9,17,0,0,0,1,0.56,0.5303,0.35,0.2985,723
15037,15038,9/23/2012,4,1,9,18,0,0,0,1,0.54,0.5152,0.37,0.19399999999999998,540
15038,15039,9/23/2012,4,1,9,19,0,0,0,1,0.52,0.5,0.42,0.1642,413
15039,15040,9/23/2012,4,1,9,20,0,0,0,1,0.52,0.5,0.42,0.1642,252
15040,15041,9/23/2012,4,1,9,21,0,0,0,2,0.52,0.5,0.48,0.1045,196
15041,15042,9/23/2012,4,1,9,22,0,0,0,1,0.52,0.5,0.48,0.0,138
15042,15043,9/23/2012,4,1,9,23,0,0,0,2,0.5,0.4848,0.59,0.1045,100
15043,15044,9/24/2012,4,1,9,0,0,1,1,1,0.46,0.4545,0.63,0.19399999999999998,64
15044,15045,9/24/2012,4,1,9,1,0,1,1,1,0.46,0.4545,0.67,0.1343,18
15045,15046,9/24/2012,4,1,9,2,0,1,1,2,0.46,0.4545,0.63,0.1343,8
15046,15047,9/24/2012,4,1,9,3,0,1,1,1,0.46,0.4545,0.63,0.1642,5
15047,15048,9/24/2012,4,1,9,4,0,1,1,1,0.44,0.4394,0.67,0.1045,8
15048,15049,9/24/2012,4,1,9,5,0,1,1,1,0.46,0.4545,0.63,0.0,37
15049,15050,9/24/2012,4,1,9,6,0,1,1,1,0.46,0.4545,0.59,0.0,168
15050,15051,9/24/2012,4,1,9,7,0,1,1,1,0.46,0.4545,0.67,0.1343,530
15051,15052,9/24/2012,4,1,9,8,0,1,1,1,0.5,0.4848,0.55,0.19399999999999998,750
15052,15053,9/24/2012,4,1,9,9,0,1,1,1,0.52,0.5,0.52,0.19399999999999998,328
15053,15054,9/24/2012,4,1,9,10,0,1,1,1,0.54,0.5152,0.49,0.2239,198
15054,15055,9/24/2012,4,1,9,11,0,1,1,1,0.56,0.5303,0.37,0.19399999999999998,238
15055,15056,9/24/2012,4,1,9,12,0,1,1,1,0.56,0.5303,0.35,0.2985,342
15056,15057,9/24/2012,4,1,9,13,0,1,1,1,0.6,0.6212,0.31,0.2985,328
15057,15058,9/24/2012,4,1,9,14,0,1,1,1,0.6,0.6061,0.28,0.0,303
15058,15059,9/24/2012,4,1,9,15,0,1,1,1,0.6,0.6212,0.31,0.0,300
15059,15060,9/24/2012,4,1,9,16,0,1,1,1,0.58,0.5455,0.3,0.2537,516
15060,15061,9/24/2012,4,1,9,17,0,1,1,1,0.58,0.5455,0.3,0.0,898
15061,15062,9/24/2012,4,1,9,18,0,1,1,1,0.54,0.5152,0.37,0.1642,853
15062,15063,9/24/2012,4,1,9,19,0,1,1,1,0.52,0.5,0.39,0.1343,590
15063,15064,9/24/2012,4,1,9,20,0,1,1,1,0.52,0.5,0.52,0.1045,432
15064,15065,9/24/2012,4,1,9,21,0,1,1,1,0.5,0.4848,0.51,0.1343,256
15065,15066,9/24/2012,4,1,9,22,0,1,1,1,0.5,0.4848,0.51,0.2239,172
15066,15067,9/24/2012,4,1,9,23,0,1,1,1,0.46,0.4545,0.63,0.1343,94
15067,15068,9/25/2012,4,1,9,0,0,2,1,1,0.46,0.4545,0.67,0.1642,64
15068,15069,9/25/2012,4,1,9,1,0,2,1,1,0.44,0.4394,0.72,0.1343,13
15069,15070,9/25/2012,4,1,9,2,0,2,1,1,0.42,0.4242,0.77,0.1343,14
15070,15071,9/25/2012,4,1,9,3,0,2,1,1,0.42,0.4242,0.71,0.0896,5
15071,15072,9/25/2012,4,1,9,4,0,2,1,1,0.42,0.4242,0.71,0.1343,9
15072,15073,9/25/2012,4,1,9,5,0,2,1,1,0.42,0.4242,0.77,0.0896,47
15073,15074,9/25/2012,4,1,9,6,0,2,1,1,0.44,0.4394,0.77,0.2239,194
15074,15075,9/25/2012,4,1,9,7,0,2,1,1,0.44,0.4394,0.77,0.19399999999999998,556
15075,15076,9/25/2012,4,1,9,8,0,2,1,1,0.48,0.4697,0.67,0.19399999999999998,805
15076,15077,9/25/2012,4,1,9,9,0,2,1,1,0.54,0.5152,0.56,0.2537,409
15077,15078,9/25/2012,4,1,9,10,0,2,1,1,0.56,0.5303,0.52,0.2985,170
15078,15079,9/25/2012,4,1,9,11,0,2,1,1,0.6,0.6212,0.46,0.2985,218
15079,15080,9/25/2012,4,1,9,12,0,2,1,1,0.62,0.6212,0.43,0.2836,302
15080,15081,9/25/2012,4,1,9,13,0,2,1,1,0.64,0.6212,0.47,0.2537,305
15081,15082,9/25/2012,4,1,9,14,0,2,1,1,0.66,0.6212,0.39,0.3284,293
15082,15083,9/25/2012,4,1,9,15,0,2,1,1,0.66,0.6212,0.36,0.3284,303
15083,15084,9/25/2012,4,1,9,16,0,2,1,1,0.66,0.6212,0.39,0.2985,495
15084,15085,9/25/2012,4,1,9,17,0,2,1,1,0.66,0.6212,0.39,0.2836,967
15085,15086,9/25/2012,4,1,9,18,0,2,1,1,0.64,0.6212,0.41,0.2239,822
15086,15087,9/25/2012,4,1,9,19,0,2,1,1,0.62,0.6212,0.5,0.2537,539
15087,15088,9/25/2012,4,1,9,20,0,2,1,1,0.6,0.6212,0.56,0.2985,425
15088,15089,9/25/2012,4,1,9,21,0,2,1,1,0.6,0.6212,0.56,0.2985,297
15089,15090,9/25/2012,4,1,9,22,0,2,1,1,0.6,0.6212,0.56,0.2836,188
15090,15091,9/25/2012,4,1,9,23,0,2,1,1,0.6,0.6212,0.56,0.3284,98
15091,15092,9/26/2012,4,1,9,0,0,3,1,1,0.58,0.5455,0.64,0.2985,40
15092,15093,9/26/2012,4,1,9,1,0,3,1,1,0.58,0.5455,0.64,0.3284,29
15093,15094,9/26/2012,4,1,9,2,0,3,1,2,0.58,0.5455,0.64,0.2836,17
15094,15095,9/26/2012,4,1,9,3,0,3,1,2,0.58,0.5455,0.64,0.2836,10
15095,15096,9/26/2012,4,1,9,4,0,3,1,1,0.56,0.5303,0.73,0.2537,14
15096,15097,9/26/2012,4,1,9,5,0,3,1,1,0.56,0.5303,0.73,0.2239,36
15097,15098,9/26/2012,4,1,9,6,0,3,1,1,0.54,0.5152,0.73,0.19399999999999998,182
15098,15099,9/26/2012,4,1,9,7,0,3,1,1,0.54,0.5152,0.77,0.1343,532
15099,15100,9/26/2012,4,1,9,8,0,3,1,1,0.56,0.5303,0.73,0.2985,838
15100,15101,9/26/2012,4,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.19399999999999998,334
15101,15102,9/26/2012,4,1,9,10,0,3,1,1,0.6,0.5909,0.73,0.2836,185
15102,15103,9/26/2012,4,1,9,11,0,3,1,1,0.64,0.6212,0.61,0.2537,227
15103,15104,9/26/2012,4,1,9,12,0,3,1,1,0.68,0.6364,0.61,0.2239,316
15104,15105,9/26/2012,4,1,9,13,0,3,1,1,0.7,0.6515,0.58,0.2239,340
15105,15106,9/26/2012,4,1,9,14,0,3,1,1,0.74,0.6667,0.48,0.2836,277
15106,15107,9/26/2012,4,1,9,15,0,3,1,1,0.74,0.6667,0.48,0.2985,300
15107,15108,9/26/2012,4,1,9,16,0,3,1,1,0.74,0.6667,0.45,0.2836,468
15108,15109,9/26/2012,4,1,9,17,0,3,1,1,0.74,0.6667,0.48,0.2985,953
15109,15110,9/26/2012,4,1,9,18,0,3,1,1,0.74,0.6667,0.48,0.2239,884
15110,15111,9/26/2012,4,1,9,19,0,3,1,1,0.7,0.6515,0.54,0.1642,627
15111,15112,9/26/2012,4,1,9,20,0,3,1,1,0.66,0.6212,0.69,0.19399999999999998,434
15112,15113,9/26/2012,4,1,9,21,0,3,1,1,0.66,0.6212,0.65,0.19399999999999998,360
15113,15114,9/26/2012,4,1,9,22,0,3,1,3,0.62,0.6061,0.69,0.19399999999999998,215
15114,15115,9/26/2012,4,1,9,23,0,3,1,2,0.6,0.5758,0.78,0.2537,115
15115,15116,9/27/2012,4,1,9,0,0,4,1,1,0.6,0.5758,0.78,0.0896,65
15116,15117,9/27/2012,4,1,9,1,0,4,1,1,0.6,0.5758,0.78,0.0896,21
15117,15118,9/27/2012,4,1,9,2,0,4,1,1,0.6,0.5758,0.78,0.0896,16
15118,15119,9/27/2012,4,1,9,3,0,4,1,1,0.6,0.5758,0.78,0.0,7
15119,15120,9/27/2012,4,1,9,4,0,4,1,1,0.56,0.5303,0.94,0.1343,8
15120,15121,9/27/2012,4,1,9,5,0,4,1,1,0.58,0.5455,0.83,0.0,66
15121,15122,9/27/2012,4,1,9,6,0,4,1,1,0.56,0.5303,0.88,0.0896,169
15122,15123,9/27/2012,4,1,9,7,0,4,1,1,0.6,0.5758,0.78,0.0,558
15123,15124,9/27/2012,4,1,9,8,0,4,1,1,0.62,0.6061,0.71,0.0896,794
15124,15125,9/27/2012,4,1,9,9,0,4,1,1,0.66,0.6212,0.65,0.0,335
15125,15126,9/27/2012,4,1,9,10,0,4,1,2,0.7,0.6515,0.51,0.2836,208
15126,15127,9/27/2012,4,1,9,11,0,4,1,2,0.72,0.6667,0.51,0.1642,294
15127,15128,9/27/2012,4,1,9,12,0,4,1,2,0.74,0.6667,0.48,0.1343,335
15128,15129,9/27/2012,4,1,9,13,0,4,1,2,0.74,0.6667,0.48,0.0,326
15129,15130,9/27/2012,4,1,9,14,0,4,1,2,0.76,0.6818,0.45,0.0896,258
15130,15131,9/27/2012,4,1,9,15,0,4,1,2,0.76,0.6818,0.45,0.0,296
15131,15132,9/27/2012,4,1,9,16,0,4,1,2,0.72,0.6667,0.58,0.3284,472
15132,15133,9/27/2012,4,1,9,17,0,4,1,2,0.66,0.6212,0.69,0.2985,905
15133,15134,9/27/2012,4,1,9,18,0,4,1,2,0.66,0.6212,0.69,0.2239,899
15134,15135,9/27/2012,4,1,9,19,0,4,1,1,0.66,0.6212,0.65,0.1343,559
15135,15136,9/27/2012,4,1,9,20,0,4,1,2,0.64,0.6061,0.69,0.2239,457
15136,15137,9/27/2012,4,1,9,21,0,4,1,3,0.62,0.5758,0.83,0.2985,253
15137,15138,9/27/2012,4,1,9,22,0,4,1,3,0.62,0.5758,0.83,0.2985,47
15138,15139,9/27/2012,4,1,9,23,0,4,1,3,0.62,0.5758,0.83,0.1642,45
15139,15140,9/28/2012,4,1,9,0,0,5,1,3,0.6,0.5455,0.88,0.1642,17
15140,15141,9/28/2012,4,1,9,1,0,5,1,3,0.6,0.5455,0.88,0.0,13
