,Carat Weight,Cut,Color,Clarity,Polish,Symmetry,Report,Price
4883,1.02,Very Good,G,VS2,VG,VG,GIA,6906
4884,1.55,Ideal,D,VS2,EX,EX,GIA,15887
4885,1.55,Ideal,H,VS1,EX,EX,GIA,13665
4886,1.22,Ideal,F,VS2,VG,EX,GIA,9568
4887,1.03,Very Good,H,VS1,G,VG,GIA,5789
4888,1.5,Very Good,G,VS1,EX,G,GIA,11844
4889,2.03,Ideal,H,VS2,EX,EX,GIA,21462
4890,2.13,Very Good,F,SI1,VG,VG,GIA,21457
4891,0.77,Very Good,H,VS1,EX,VG,GIA,3036
4892,1.5,Ideal,I,SI1,EX,EX,GIA,9926
4893,0.9,Good,F,SI1,G,VG,GIA,3733
4894,1.16,Ideal,G,VS2,EX,VG,GIA,8061
4895,1.02,Very Good,G,SI1,G,EX,GIA,4951
4896,1.76,Ideal,G,VS2,EX,VG,GIA,16513
4897,1.06,Good,I,VS1,EX,G,AGSL,5293
4898,0.9,Good,I,SI1,VG,G,GIA,3034
4899,2.13,Very Good,D,VS2,VG,G,GIA,31025
4900,1.0,Good,I,SI1,VG,VG,GIA,3836
4901,1.54,Very Good,I,SI1,VG,VG,GIA,8811
4902,1.05,Ideal,I,VVS2,ID,ID,AGSL,5352
4903,1.54,Ideal,G,IF,VG,VG,GIA,16861
4904,0.83,Ideal,E,SI1,G,EX,GIA,3235
4905,1.18,Very Good,D,IF,VG,G,GIA,19242
4906,1.05,Very Good,H,SI1,VG,VG,GIA,5095
4907,1.21,Ideal,F,VS1,VG,EX,GIA,9746
4908,0.9,Very Good,D,SI1,EX,EX,GIA,4523
4909,1.02,Very Good,I,VS1,EX,VG,GIA,4872
4910,0.92,Very Good,D,SI1,VG,VG,GIA,4507
4911,0.76,Ideal,D,SI1,EX,EX,GIA,3732
4912,1.0,Ideal,G,VS1,VG,EX,GIA,7114
4913,1.52,Good,I,SI1,G,G,GIA,8400
4914,0.77,Signature-Ideal,F,SI1,EX,EX,GIA,3108
4915,1.01,Ideal,I,SI1,ID,ID,AGSL,4432
4916,2.58,Ideal,F,VS2,EX,EX,GIA,39821
4917,0.97,Ideal,H,VVS1,EX,EX,GIA,6801
4918,0.78,Very Good,I,VVS2,ID,ID,AGSL,2816
4919,1.58,Ideal,G,VVS2,VG,VG,GIA,17321
4920,2.28,Ideal,G,VVS2,EX,EX,GIA,34522
4921,1.1,Ideal,G,VS1,EX,EX,GIA,8060
4922,1.01,Ideal,F,SI1,VG,G,GIA,5140
4923,1.5,Ideal,H,VS2,ID,ID,AGSL,12661
4924,1.39,Good,H,VS2,VG,VG,GIA,8245
4925,1.5,Very Good,I,VS1,VG,G,GIA,9889
4926,0.9,Very Good,F,VS2,G,G,GIA,4466
4927,2.09,Ideal,E,VS1,EX,EX,GIA,39542
4928,1.13,Very Good,G,VVS2,VG,EX,GIA,9130
4929,1.01,Ideal,I,SI1,EX,EX,GIA,4584
4930,1.5,Very Good,E,VS1,EX,VG,GIA,15957
4931,1.01,Very Good,G,SI1,VG,VG,GIA,4707
4932,1.0,Ideal,F,VVS1,EX,VG,GIA,9613
4933,1.07,Very Good,F,VVS2,VG,VG,GIA,9310
4934,1.0,Very Good,F,VS1,EX,VG,GIA,7710
4935,1.31,Very Good,H,VS2,EX,EX,GIA,7792
4936,1.08,Ideal,H,SI1,VG,VG,GIA,5059
4937,1.1,Very Good,G,VS2,G,G,GIA,6800
4938,1.5,Very Good,I,VVS2,VG,VG,GIA,11889
4939,2.5,Ideal,F,SI1,VG,VG,GIA,30583
4940,0.9,Very Good,G,SI1,EX,VG,GIA,3615
4941,0.75,Very Good,G,VS2,EX,VG,GIA,3088
4942,1.07,Very Good,I,SI1,VG,VG,GIA,4451
4943,0.9,Very Good,E,SI1,G,EX,GIA,4201
4944,0.99,Ideal,F,SI1,EX,EX,GIA,6038
4945,2.02,Very Good,I,SI1,VG,VG,GIA,16565
4946,1.14,Very Good,I,SI1,G,VG,GIA,4840
4947,1.04,Very Good,E,SI1,EX,EX,GIA,5559
4948,1.51,Very Good,I,VS2,VG,VG,GIA,9058
4949,1.21,Good,G,VS2,VG,G,GIA,7359
4950,2.12,Ideal,E,VS1,EX,EX,GIA,31248
4951,1.31,Ideal,F,VS2,VG,VG,GIA,10868
4952,1.11,Ideal,G,SI1,G,G,GIA,6065
4953,2.06,Very Good,H,VS1,EX,VG,GIA,21999
4954,1.08,Very Good,E,VS1,G,EX,GIA,8693
4955,1.23,Ideal,F,VS2,EX,EX,GIA,10342
4956,1.01,Signature-Ideal,G,VS2,ID,ID,AGSL,7179
4957,0.9,Very Good,D,SI1,EX,VG,GIA,4291
4958,1.01,Very Good,E,SI1,VG,VG,GIA,5411
4959,0.9,Ideal,E,SI1,VG,VG,GIA,4265
4960,1.5,Very Good,I,VVS2,VG,G,GIA,9618
4961,1.02,Ideal,G,VS2,VG,VG,GIA,6418
4962,0.79,Ideal,E,VS2,VG,VG,GIA,4012
4963,1.02,Very Good,G,VVS2,VG,VG,GIA,7824
4964,1.02,Ideal,D,SI1,VG,VG,GIA,6340
4965,1.13,Signature-Ideal,I,VS1,ID,ID,AGSL,6980
4966,0.92,Very Good,I,VS1,VG,VG,GIA,3824
4967,2.26,Ideal,G,SI1,EX,EX,GIA,24502
4968,1.23,Ideal,G,VS1,VG,VG,GIA,9330
4969,1.03,Ideal,I,SI1,EX,EX,GIA,4782
4970,1.0,Very Good,D,VS2,EX,EX,GIA,7361
4971,0.91,Very Good,I,SI1,VG,G,GIA,3217
4972,2.14,Ideal,H,SI1,ID,ID,AGSL,18453
4973,1.52,Very Good,I,VS2,EX,EX,AGSL,9372
4974,2.72,Ideal,H,VVS2,ID,ID,AGSL,36709
4975,1.02,Very Good,G,VS2,VG,VG,GIA,6111
4976,1.55,Very Good,G,VVS1,VG,VG,GIA,17749
4977,0.93,Ideal,G,SI1,ID,ID,AGSL,4546
4978,0.91,Very Good,F,VS2,VG,VG,GIA,4084
4979,1.03,Ideal,F,VS2,VG,VG,GIA,6997
4980,1.51,Very Good,G,SI1,VG,VG,GIA,9937
4981,2.01,Ideal,G,VS1,VG,G,GIA,26122
4982,0.78,Ideal,D,SI1,VG,EX,GIA,3389
4983,1.8,Very Good,G,VVS1,VG,EX,GIA,20927
4984,0.76,Signature-Ideal,H,SI1,ID,ID,AGSL,3050
4985,1.02,Ideal,F,VS1,VG,G,GIA,7091
4986,2.32,Very Good,G,VVS2,EX,VG,GIA,38264
4987,0.93,Ideal,I,SI1,EX,EX,GIA,3856
4988,1.28,Ideal,G,VVS2,VG,EX,GIA,10635
4989,1.61,Ideal,I,VS1,EX,EX,GIA,11185
4990,1.53,Ideal,I,SI1,VG,VG,GIA,8981
4991,1.04,Very Good,F,VS1,VG,EX,AGSL,7308
4992,0.94,Very Good,G,VS2,G,VG,GIA,4995
4993,1.01,Ideal,G,VS2,ID,ID,AGSL,6439
4994,1.11,Ideal,D,VVS2,EX,EX,GIA,12390
4995,0.75,Signature-Ideal,H,SI1,EX,EX,GIA,3011
4996,0.77,Ideal,D,VS2,VG,EX,GIA,3837
4997,0.9,Ideal,H,VS1,VG,VG,GIA,4428
4998,1.28,Ideal,H,VVS2,EX,EX,GIA,8606
4999,1.03,Ideal,G,VS1,EX,EX,GIA,7587
5000,1.0,Ideal,G,VVS2,EX,EX,GIA,8151
5001,1.02,Ideal,E,VS2,VG,G,GIA,6704
5002,1.5,Good,D,SI1,EX,EX,GIA,13603
5003,0.91,Very Good,D,SI1,VG,VG,GIA,4466
5004,1.74,Very Good,F,SI1,G,VG,GIA,13984
5005,2.03,Ideal,G,VS2,VG,VG,GIA,23519
5006,1.6,Very Good,I,VS2,VG,VG,GIA,10497
5007,2.0,Good,F,VS2,EX,G,GIA,27173
5008,1.04,Very Good,D,SI1,G,G,GIA,5951
5009,1.0,Ideal,F,VVS2,ID,ID,AGSL,9014
5010,1.34,Ideal,H,SI1,EX,EX,GIA,7659
5011,1.03,Ideal,G,VS2,VG,VG,GIA,6272
5012,1.24,Ideal,G,VS1,ID,ID,AGSL,9463
5013,0.78,Ideal,D,VS2,EX,EX,GIA,3811
5014,2.65,Very Good,G,SI1,G,VG,GIA,27627
5015,1.53,Ideal,G,SI1,ID,ID,AGSL,10842
5016,2.1,Ideal,I,SI1,ID,ID,AGSL,16425
5017,1.27,Ideal,F,VS2,ID,ID,AGSL,10656
5018,1.04,Very Good,D,VVS2,EX,G,GIA,10502
5019,1.08,Very Good,F,VVS1,VG,EX,GIA,10555
5020,0.9,Good,G,SI1,VG,G,GIA,3669
5021,0.9,Very Good,G,IF,EX,VG,GIA,5718
5022,1.06,Signature-Ideal,G,VS1,EX,EX,GIA,8093
5023,1.71,Very Good,H,VS2,EX,VG,GIA,12690
5024,2.04,Ideal,D,VVS2,EX,VG,GIA,45675
5025,1.5,Very Good,G,SI1,VG,G,GIA,9429
5026,1.2,Very Good,I,VS1,VG,VG,GIA,6167
5027,1.28,Ideal,G,IF,EX,EX,GIA,13360
5028,2.08,Very Good,G,VS2,EX,EX,GIA,23226
5029,1.51,Ideal,G,VS2,EX,EX,GIA,13532
5030,1.52,Very Good,H,VS2,VG,VG,GIA,10791
5031,1.1,Ideal,G,VVS1,EX,EX,GIA,9262
5032,1.14,Ideal,E,VVS2,EX,EX,GIA,11206
5033,1.51,Good,D,SI1,VG,EX,GIA,11660
5034,1.01,Very Good,F,SI1,EX,EX,GIA,5078
5035,0.9,Very Good,D,VS1,VG,EX,GIA,5757
5036,1.02,Very Good,H,SI1,EX,VG,GIA,4444
5037,2.19,Very Good,G,VS1,VG,VG,GIA,29065
5038,2.5,Very Good,G,SI1,VG,VG,GIA,27396
5039,1.2,Very Good,I,VS1,VG,G,GIA,6269
5040,0.82,Very Good,H,VS2,EX,EX,GIA,3380
5041,1.02,Ideal,H,SI1,EX,EX,GIA,5257
5042,1.0,Very Good,E,VS2,VG,G,GIA,6285
5043,1.0,Good,G,VS2,VG,G,GIA,5713
5044,0.81,Very Good,E,SI1,VG,VG,AGSL,2972
5045,1.07,Very Good,H,IF,VG,VG,GIA,7925
5046,1.29,Ideal,G,VVS1,EX,EX,GIA,11470
5047,1.09,Ideal,D,SI1,ID,ID,AGSL,6532
5048,1.2,Signature-Ideal,E,VS1,EX,EX,GIA,12018
5049,1.12,Ideal,H,SI1,EX,EX,GIA,5521
5050,2.07,Very Good,F,VS2,VG,VG,GIA,26619
5051,2.02,Very Good,H,SI1,VG,VG,GIA,17884
5052,1.52,Very Good,D,VS1,VG,EX,GIA,17558
5053,0.81,Ideal,E,SI1,EX,EX,GIA,3935
5054,0.82,Ideal,G,VS1,EX,EX,GIA,3880
5055,1.54,Very Good,D,VS1,VG,VG,GIA,16750
5056,0.91,Fair,G,VS1,EX,VG,GIA,4036
5057,0.79,Very Good,I,VS1,EX,EX,GIA,2727
5058,0.9,Ideal,H,VS1,G,VG,GIA,4201
5059,1.04,Very Good,H,VVS2,VG,G,GIA,6364
5060,0.79,Very Good,H,VS1,EX,VG,GIA,2756
5061,1.01,Very Good,F,VS2,EX,VG,GIA,6847
5062,1.01,Ideal,F,VS2,EX,EX,GIA,7258
5063,2.0,Very Good,F,VVS2,EX,EX,GIA,37839
5064,2.02,Ideal,H,SI1,VG,VG,GIA,17844
5065,1.22,Ideal,H,VS1,EX,EX,GIA,8167
5066,0.82,Ideal,D,VS2,EX,EX,GIA,4682
5067,1.01,Good,E,VS2,G,G,GIA,6691
5068,2.07,Ideal,G,SI1,VG,VG,GIA,20951
5069,1.27,Good,E,VS1,VG,VG,GIA,10474
5070,2.18,Very Good,G,SI1,VG,EX,GIA,20773
5071,1.02,Ideal,I,SI1,ID,ID,AGSL,4639
5072,1.12,Good,H,SI1,EX,G,AGSL,5420
5073,1.28,Very Good,F,VVS2,VG,G,GIA,11723
5074,1.03,Very Good,H,VS2,VG,EX,GIA,5528
5075,0.9,Ideal,G,IF,ID,ID,AGSL,6344
5076,0.93,Very Good,I,VS1,EX,EX,GIA,4033
5077,2.02,Good,F,VS2,VG,G,GIA,26216
5078,1.27,Ideal,G,VVS1,EX,VG,GIA,10750
5079,1.0,Good,E,SI1,G,VG,GIA,5111
5080,0.79,Ideal,D,VS2,EX,VG,GIA,3768
5081,2.01,Good,G,SI1,VG,VG,GIA,18613
5082,2.01,Good,G,SI1,VG,G,GIA,20739
5083,2.03,Ideal,D,IF,EX,VG,GIA,66822
5084,1.01,Very Good,G,VS2,EX,ID,AGSL,6213
5085,1.2,Very Good,G,VS2,VG,VG,GIA,7421
5086,1.08,Ideal,D,SI1,EX,VG,GIA,6532
5087,2.01,Very Good,F,VS1,VG,VG,GIA,30707
5088,1.33,Ideal,G,VVS1,EX,EX,GIA,12501
5089,1.05,Ideal,I,SI1,VG,VG,GIA,4466
5090,1.0,Very Good,F,VS2,G,G,GIA,6619
5091,0.91,Fair,H,VVS1,VG,VG,GIA,4115
5092,2.03,Ideal,D,VS1,EX,EX,GIA,41532
5093,0.9,Very Good,D,SI1,VG,VG,GIA,4466
5094,1.0,Good,H,SI1,VG,G,GIA,4447
5095,1.51,Very Good,F,VS2,VG,VG,GIA,13012
5096,1.13,Ideal,H,VS1,EX,EX,GIA,7571
5097,1.0,Fair,E,SI1,VG,VG,GIA,5247
5098,1.03,Very Good,H,SI1,G,VG,GIA,4836
5099,1.25,Very Good,F,IF,VG,VG,GIA,13953
5100,1.54,Signature-Ideal,F,VS1,EX,EX,GIA,18416
5101,1.0,Good,F,VS2,VG,VG,GIA,6457
5102,2.03,Very Good,F,SI1,VG,G,GIA,22484
5103,2.04,Ideal,F,SI1,EX,EX,GIA,21516
5104,2.01,Very Good,G,VS2,VG,EX,GIA,23891
5105,1.0,Very Good,D,VS2,VG,G,GIA,6440
5106,1.23,Ideal,G,VS1,EX,EX,GIA,9863
5107,2.21,Very Good,I,SI1,VG,VG,GIA,17784
5108,0.93,Ideal,E,SI1,EX,EX,GIA,4700
5109,1.58,Very Good,H,VS1,EX,VG,GIA,12483
5110,0.9,Fair,E,VVS2,G,G,GIA,5551
5111,1.51,Very Good,G,SI1,EX,VG,GIA,10971
5112,1.5,Ideal,G,VS2,VG,VG,GIA,12083
5113,0.85,Ideal,H,VS1,EX,EX,GIA,4582
5114,1.01,Ideal,G,VS2,ID,ID,AGSL,6663
5115,1.01,Very Good,G,VS1,EX,EX,GIA,7021
5116,0.93,Ideal,H,SI1,EX,EX,GIA,4413
5117,1.11,Ideal,E,SI1,EX,EX,GIA,6800
5118,2.01,Good,E,VS2,VG,VG,GIA,29826
5119,0.8,Good,E,VS1,EX,VG,GIA,4444
5120,1.01,Signature-Ideal,G,VS2,ID,ID,AGSL,7179
5121,0.75,Very Good,E,VS1,G,G,GIA,3314
5122,1.01,Very Good,F,VS2,EX,EX,GIA,8330
5123,2.46,Ideal,F,VS2,EX,EX,GIA,38641
5124,2.01,Very Good,I,SI1,VG,VG,GIA,14956
5125,0.78,Signature-Ideal,E,VS1,ID,ID,AGSL,4421
5126,0.93,Ideal,G,IF,EX,EX,GIA,7869
5127,2.04,Ideal,G,SI1,VG,EX,GIA,21374
5128,2.21,Very Good,F,SI1,VG,VG,GIA,24447
5129,2.0,Very Good,G,VS1,VG,G,GIA,24944
5130,1.04,Ideal,F,VS1,VG,VG,GIA,7925
5131,1.04,Very Good,F,VS2,G,VG,GIA,6405
5132,0.78,Very Good,H,SI1,VG,EX,GIA,2600
5133,0.88,Very Good,I,SI1,VG,VG,AGSL,2823
5134,2.11,Ideal,H,IF,EX,EX,GIA,31645
5135,1.02,Very Good,F,SI1,VG,VG,GIA,5287
5136,1.15,Signature-Ideal,E,VS2,ID,ID,AGSL,9967
5137,0.91,Fair,E,SI1,VG,VG,GIA,4074
5138,1.02,Fair,E,VS2,VG,VG,GIA,6019
5139,2.1,Ideal,G,VS2,ID,ID,AGSL,27493
5140,2.24,Very Good,G,VS1,VG,G,GIA,30455
5141,1.28,Very Good,H,VS2,EX,VG,GIA,7609
5142,0.81,Very Good,G,VVS2,EX,EX,GIA,3821
5143,2.24,Ideal,G,VS2,ID,ID,AGSL,26511
5144,1.24,Signature-Ideal,F,VVS2,ID,ID,AGSL,14233
5145,0.8,Good,G,VS1,VG,G,AGSL,3283
5146,2.01,Ideal,F,VS1,EX,EX,GIA,34538
5147,0.91,Good,F,VS2,EX,EX,GIA,4084
5148,1.03,Ideal,G,SI1,VG,VG,GIA,5143
5149,1.03,Ideal,D,VS1,EX,EX,GIA,8650
5150,1.21,Ideal,G,VS1,EX,EX,GIA,8337
5151,2.01,Very Good,I,SI1,VG,VG,GIA,14541
5152,1.02,Good,I,VS2,EX,EX,AGSL,4623
5153,2.38,Ideal,F,VS2,EX,EX,GIA,33987
5154,2.0,Ideal,H,VVS2,EX,VG,GIA,24966
5155,2.82,Ideal,H,VS1,ID,ID,AGSL,33748
5156,1.02,Fair,I,SI1,VG,G,GIA,3926
5157,0.91,Very Good,H,VS2,EX,VG,GIA,4222
5158,0.81,Very Good,H,VS1,VG,EX,GIA,3328
5159,1.01,Fair,H,SI1,VG,EX,GIA,4228
5160,0.93,Good,G,SI1,G,VG,GIA,4405
5161,1.01,Very Good,F,VS2,VG,VG,GIA,6288
5162,2.42,Ideal,G,VS2,EX,EX,GIA,34487
5163,0.77,Ideal,F,VVS1,EX,EX,GIA,4619
5164,1.22,Ideal,H,VS2,EX,EX,GIA,7623
5165,1.59,Ideal,G,VVS1,EX,EX,GIA,17809
5166,0.77,Good,I,VS1,EX,EX,GIA,2472
5167,1.0,Good,E,SI1,G,G,GIA,5037
5168,1.02,Very Good,G,VS2,VG,G,GIA,6956
5169,2.01,Ideal,F,VS2,VG,VG,GIA,29386
5170,1.03,Very Good,H,VS2,EX,EX,GIA,5420
5171,1.63,Ideal,G,SI1,ID,ID,AGSL,12990
5172,2.02,Very Good,F,SI1,VG,G,GIA,16759
5173,1.07,Ideal,H,VVS1,ID,ID,AGSL,7273
5174,2.08,Ideal,G,SI1,EX,EX,GIA,20726
5175,1.51,Good,I,VS1,EX,VG,GIA,8210
5176,0.9,Very Good,F,SI1,EX,EX,GIA,3914
5177,1.15,Very Good,E,VS2,EX,VG,GIA,6929
5178,2.14,Ideal,E,VVS1,ID,ID,AGSL,57411
5179,1.55,Ideal,H,VS1,EX,EX,GIA,11045
5180,0.9,Very Good,F,SI1,VG,G,GIA,3950
5181,2.05,Very Good,F,SI1,VG,VG,GIA,20662
5182,1.01,Very Good,I,VS2,VG,VG,GIA,4409
5183,0.84,Ideal,E,SI1,EX,EX,GIA,4068
5184,2.14,Ideal,D,VS2,EX,VG,GIA,29808
5185,1.2,Very Good,I,SI1,EX,VG,GIA,5522
5186,1.44,Ideal,H,VS1,EX,EX,GIA,10145
5187,0.84,Ideal,I,VS1,EX,EX,GIA,3283
5188,1.75,Ideal,I,VVS1,VG,VG,GIA,14343
5189,2.04,Very Good,I,VS2,EX,VG,GIA,16354
5190,2.05,Ideal,G,VS1,EX,EX,GIA,27933
5191,2.78,Ideal,G,VS2,EX,EX,GIA,40910
5192,0.9,Very Good,H,VVS1,VG,EX,GIA,4603
5193,1.02,Very Good,H,VVS1,EX,VG,GIA,5900
5194,1.2,Very Good,I,VS2,VG,VG,GIA,5884
5195,0.93,Very Good,G,VS1,VG,VG,GIA,4740
5196,0.9,Ideal,I,VS1,EX,EX,GIA,4492
5197,1.51,Very Good,E,SI1,EX,VG,GIA,12185
5198,2.01,Very Good,E,VS2,VG,VG,GIA,26110
5199,1.69,Very Good,I,SI1,VG,VG,GIA,10497
5200,0.94,Ideal,H,VS2,VG,VG,GIA,4358
5201,2.14,Ideal,G,VS2,EX,ID,AGSL,26464
5202,1.01,Very Good,D,SI1,EX,VG,GIA,5703
5203,0.91,Fair,H,SI1,VG,G,GIA,3325
5204,1.05,Ideal,H,SI1,VG,EX,GIA,5128
5205,1.07,Ideal,H,VS2,EX,EX,GIA,6114
5206,0.9,Very Good,G,VS2,EX,VG,GIA,4400
5207,0.77,Very Good,H,VS2,EX,VG,GIA,2488
5208,1.5,Good,E,VS1,VG,VG,GIA,12402
5209,2.01,Very Good,E,VS1,EX,EX,GIA,30794
5210,1.16,Ideal,H,SI1,VG,VG,GIA,5644
5211,2.01,Good,H,SI1,EX,VG,GIA,15467
5212,1.01,Good,I,VS1,VG,G,GIA,4711
5213,1.68,Very Good,F,VVS2,VG,VG,GIA,20774
5214,1.04,Very Good,D,SI1,VG,EX,GIA,6138
5215,1.0,Very Good,E,VVS2,EX,VG,GIA,8905
5216,0.76,Ideal,H,VVS2,ID,ID,AGSL,3249
5217,1.0,Very Good,D,IF,VG,VG,GIA,16688
5218,1.0,Good,F,VS2,EX,ID,AGSL,6223
5219,2.03,Ideal,D,VVS2,EX,EX,GIA,43556
5220,1.23,Ideal,I,VS2,EX,EX,GIA,6817
5221,1.28,Ideal,G,SI1,VG,VG,GIA,7660
5222,1.05,Ideal,G,VS2,EX,VG,GIA,6914
5223,1.02,Ideal,H,VVS2,ID,ID,AGSL,6632
5224,1.01,Very Good,H,VVS2,EX,VG,GIA,5908
5225,0.81,Very Good,F,VS1,G,G,GIA,3726
5226,2.0,Very Good,E,SI1,VG,G,GIA,18709
5227,1.1,Ideal,I,SI1,ID,ID,AGSL,5199
5228,1.29,Ideal,G,SI1,VG,VG,GIA,7623
5229,2.36,Ideal,G,VS2,VG,VG,GIA,25870
5230,2.01,Very Good,E,SI1,VG,G,GIA,20157
5231,2.03,Very Good,F,VS1,VG,VG,GIA,30894
5232,1.01,Very Good,F,VS1,VG,G,GIA,6701
5233,0.79,Ideal,H,VVS1,EX,EX,GIA,3675
5234,1.14,Very Good,F,VVS2,VG,VG,GIA,10954
5235,1.01,Very Good,D,SI1,VG,VG,GIA,5634
5236,2.04,Ideal,H,VS1,EX,VG,GIA,20972
5237,0.9,Good,E,SI1,VG,VG,GIA,4034
5238,1.2,Good,H,SI1,VG,VG,GIA,5989
5239,0.75,Very Good,E,SI1,VG,VG,GIA,2923
5240,2.04,Ideal,H,VVS2,EX,EX,GIA,22481
5241,1.05,Ideal,G,VVS2,VG,VG,GIA,8492
5242,1.08,Ideal,F,VS2,EX,EX,GIA,7625
5243,1.31,Very Good,F,VS1,VG,G,GIA,9797
5244,1.06,Ideal,F,VS2,EX,VG,GIA,7342
5245,1.02,Ideal,H,VVS2,VG,VG,GIA,6667
5246,0.8,Ideal,E,SI1,ID,ID,AGSL,3663
5247,1.01,Very Good,F,SI1,EX,VG,GIA,5149
5248,1.3,Ideal,H,VVS1,ID,ID,AGSL,9232
5249,0.91,Very Good,I,SI1,VG,VG,GIA,3703
5250,1.57,Ideal,H,SI1,G,G,GIA,10521
5251,1.14,Ideal,F,VVS1,VG,EX,GIA,11226
5252,2.02,Very Good,I,VS2,VG,VG,GIA,15791
5253,1.08,Ideal,D,VS1,VG,VG,GIA,7867
5254,1.01,Fair,F,VS2,VG,VG,GIA,5784
5255,1.57,Very Good,G,SI1,VG,VG,GIA,10859
5256,1.5,Good,H,VVS2,G,EX,GIA,10608
5257,1.2,Ideal,I,VS1,EX,EX,GIA,6380
5258,0.79,Ideal,F,SI1,EX,EX,GIA,2976
5259,1.53,Ideal,G,SI1,EX,VG,GIA,10972
5260,1.03,Ideal,D,SI1,EX,EX,GIA,6610
5261,2.02,Ideal,F,VS1,EX,EX,GIA,32114
5262,1.06,Ideal,D,VS1,EX,EX,GIA,9625
5263,2.02,Very Good,H,VS2,EX,G,GIA,20596
5264,2.11,Very Good,E,VVS1,VG,VG,GIA,56065
5265,2.72,Ideal,G,VS2,EX,EX,GIA,39970
5266,2.05,Ideal,H,VS2,EX,EX,GIA,21311
5267,1.32,Ideal,G,VS1,EX,EX,GIA,11584
5268,0.9,Very Good,G,VVS2,EX,VG,GIA,5005
5269,0.75,Very Good,E,VS1,G,G,GIA,3543
5270,0.9,Very Good,G,IF,G,VG,GIA,6143
5271,2.12,Very Good,I,SI1,EX,EX,AGSL,16274
5272,1.02,Good,I,VS2,VG,G,GIA,4340
5273,0.9,Very Good,G,VS2,EX,EX,GIA,4504
5274,1.17,Signature-Ideal,G,VS1,EX,EX,GIA,9326
5275,0.77,Ideal,H,SI1,EX,EX,GIA,2658
5276,1.07,Ideal,F,VS2,VG,VG,GIA,7789
5277,2.01,Very Good,G,VS2,VG,VG,GIA,25948
5278,1.54,Very Good,D,VS1,VG,EX,GIA,14735
5279,1.8,Ideal,I,VS1,VG,VG,GIA,13868
5280,1.23,Signature-Ideal,E,IF,ID,ID,AGSL,17930
5281,1.15,Very Good,H,VS1,VG,VG,GIA,7040
5282,1.22,Ideal,G,VS1,EX,EX,GIA,9348
5283,2.05,Signature-Ideal,D,VVS2,ID,ID,AGSL,53956
5284,1.5,Ideal,G,VVS2,EX,VG,GIA,16948
5285,1.51,Ideal,G,VS2,VG,VG,GIA,14196
5286,0.9,Very Good,F,SI1,VG,VG,GIA,4498
5287,1.08,Ideal,G,VS2,G,VG,GIA,6561
5288,0.9,Good,E,SI1,G,VG,GIA,4283
5289,2.01,Ideal,D,IF,VG,VG,GIA,64134
5290,1.0,Very Good,E,VS2,VG,VG,GIA,6732
5291,0.92,Ideal,I,SI1,VG,VG,GIA,3610
5292,1.5,Ideal,H,VVS2,VG,VG,GIA,13412
5293,1.24,Ideal,E,VS2,VG,VG,GIA,8887
5294,1.09,Good,I,SI1,VG,G,GIA,4622
5295,0.9,Signature-Ideal,F,SI1,EX,EX,GIA,5003
5296,1.2,Ideal,E,SI1,ID,ID,AGSL,7697
5297,1.0,Very Good,F,VVS2,VG,EX,GIA,8216
5298,2.15,Very Good,H,SI1,VG,G,GIA,18858
5299,1.02,Very Good,E,SI1,VG,EX,GIA,5424
5300,2.02,Ideal,I,SI1,EX,EX,GIA,16560
5301,0.9,Very Good,I,VS2,VG,G,GIA,3709
5302,2.05,Ideal,I,VVS2,EX,EX,GIA,21209
5303,1.01,Good,G,VS2,VG,VG,GIA,5497
5304,1.11,Very Good,G,SI1,EX,VG,GIA,5690
5305,1.05,Ideal,G,VS1,EX,EX,GIA,7523
5306,0.92,Very Good,F,SI1,EX,EX,GIA,4179
5307,1.03,Ideal,H,SI1,VG,EX,GIA,4759
5308,1.29,Very Good,D,SI1,EX,VG,GIA,9086
5309,0.91,Very Good,E,SI1,VG,VG,GIA,4518
5310,1.06,Very Good,H,SI1,VG,EX,GIA,5048
5311,1.09,Signature-Ideal,H,SI1,EX,EX,GIA,6970
5312,2.13,Very Good,G,VS1,EX,VG,GIA,27620
5313,2.14,Ideal,I,SI1,ID,ID,AGSL,17946
5314,1.52,Very Good,H,SI1,G,G,GIA,9642
5315,0.93,Good,I,SI1,G,G,GIA,3239
5316,0.91,Fair,E,SI1,EX,EX,GIA,4017
5317,2.01,Very Good,G,VS2,G,VG,GIA,26075
5318,1.16,Very Good,E,VS2,EX,VG,GIA,8520
5319,0.79,Ideal,D,VS2,VG,EX,GIA,3911
5320,0.77,Signature-Ideal,G,VS2,EX,EX,GIA,3786
5321,1.51,Ideal,E,SI1,VG,G,GIA,11628
5322,2.02,Ideal,G,VS2,EX,EX,GIA,27123
5323,1.53,Good,E,VS1,VG,G,GIA,14785
5324,2.02,Very Good,H,VS1,VG,EX,GIA,20564
5325,1.04,Ideal,F,SI1,VG,VG,GIA,5321
5326,0.97,Good,F,VS2,VG,VG,GIA,4926
5327,1.01,Ideal,I,SI1,EX,EX,GIA,4942
5328,1.0,Good,H,VS2,VG,G,GIA,5490
5329,0.79,Very Good,E,SI1,G,VG,AGSL,3138
5330,1.0,Good,G,VVS2,VG,VG,GIA,6971
5331,0.8,Ideal,D,VS2,EX,VG,GIA,4781
5332,0.9,Ideal,E,SI1,EX,VG,GIA,5450
5333,1.5,Good,E,VS2,VG,G,GIA,12702
