,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
39883,56,services,divorced,secondary,no,935,no,no,cellular,2,jun,136,1,96,3,failure,no
39884,53,admin.,married,secondary,no,109,no,no,telephone,2,jun,270,1,-1,0,unknown,yes
39885,60,housemaid,married,secondary,no,283,no,no,cellular,2,jun,138,1,-1,0,unknown,no
39886,57,technician,married,primary,no,3376,yes,no,telephone,2,jun,421,2,-1,0,unknown,yes
39887,25,management,single,tertiary,no,4578,no,no,cellular,2,jun,100,1,-1,0,unknown,no
39888,39,technician,married,secondary,no,1587,yes,no,cellular,2,jun,171,3,-1,0,unknown,yes
39889,42,services,married,secondary,no,1376,yes,no,cellular,2,jun,271,2,92,4,success,yes
39890,45,management,married,tertiary,no,273,yes,no,cellular,2,jun,163,1,95,2,failure,no
39891,36,blue-collar,married,secondary,no,79,yes,yes,cellular,2,jun,74,2,-1,0,unknown,no
39892,50,blue-collar,married,primary,no,3764,no,no,telephone,2,jun,108,4,-1,0,unknown,no
39893,25,management,single,tertiary,no,1628,no,no,cellular,2,jun,91,1,-1,0,unknown,no
39894,29,self-employed,single,tertiary,no,871,yes,no,cellular,2,jun,310,1,-1,0,unknown,no
39895,49,technician,married,tertiary,no,523,yes,no,cellular,2,jun,712,1,60,3,failure,yes
39896,27,technician,single,tertiary,no,15161,no,no,cellular,2,jun,74,1,120,1,success,yes
39897,55,management,divorced,tertiary,no,1633,no,no,telephone,2,jun,128,1,-1,0,unknown,no
39898,51,self-employed,married,secondary,no,4920,no,no,telephone,2,jun,392,2,-1,0,unknown,no
39899,32,admin.,married,tertiary,no,653,no,no,cellular,2,jun,84,1,-1,0,unknown,yes
39900,35,admin.,married,secondary,no,269,yes,yes,cellular,2,jun,392,1,-1,0,unknown,no
39901,39,unemployed,single,tertiary,no,79,no,no,cellular,2,jun,369,1,-1,0,unknown,no
39902,53,entrepreneur,married,primary,no,55,no,no,cellular,2,jun,217,1,-1,0,unknown,no
39903,45,management,single,secondary,no,5993,no,no,cellular,2,jun,116,1,-1,0,unknown,no
39904,60,retired,married,primary,no,1906,no,no,telephone,2,jun,79,1,60,2,other,no
39905,38,technician,married,secondary,no,5115,yes,no,cellular,2,jun,318,1,95,7,success,yes
39906,30,student,single,tertiary,no,3094,no,no,cellular,2,jun,116,2,-1,0,unknown,no
39907,56,unemployed,married,secondary,no,1350,no,no,cellular,2,jun,211,1,-1,0,unknown,no
39908,31,student,single,tertiary,no,64,no,no,cellular,2,jun,261,2,-1,0,unknown,yes
39909,56,management,divorced,tertiary,no,659,no,yes,cellular,2,jun,56,1,-1,0,unknown,no
39910,29,technician,single,secondary,no,1165,no,no,cellular,2,jun,245,1,-1,0,unknown,yes
39911,41,technician,married,secondary,no,1602,yes,no,cellular,2,jun,142,1,-1,0,unknown,no
39912,28,self-employed,single,tertiary,no,5215,no,no,cellular,2,jun,673,1,-1,0,unknown,no
39913,49,services,married,secondary,no,7019,yes,no,cellular,2,jun,263,1,368,3,failure,yes
39914,24,student,single,secondary,no,228,no,no,cellular,2,jun,154,1,-1,0,unknown,no
39915,26,admin.,single,secondary,no,96,no,no,cellular,2,jun,696,1,27,2,failure,no
39916,32,management,married,secondary,no,625,yes,no,cellular,2,jun,352,1,56,2,failure,no
39917,34,admin.,single,secondary,no,4447,yes,no,cellular,2,jun,159,1,84,2,failure,no
39918,32,management,divorced,tertiary,no,530,yes,no,cellular,2,jun,118,1,60,1,failure,no
39919,29,services,married,secondary,no,399,no,no,cellular,2,jun,210,1,-1,0,unknown,no
39920,46,blue-collar,married,secondary,no,1568,yes,no,cellular,2,jun,310,1,55,6,other,yes
39921,57,blue-collar,married,primary,no,3109,no,no,cellular,2,jun,482,2,-1,0,unknown,yes
39922,41,admin.,married,secondary,no,1021,no,no,cellular,2,jun,224,1,-1,0,unknown,no
39923,40,technician,married,secondary,no,4298,no,no,cellular,2,jun,221,1,-1,0,unknown,no
39924,45,technician,divorced,tertiary,no,10768,yes,no,cellular,2,jun,147,3,78,2,failure,no
39925,28,technician,single,tertiary,no,4987,no,no,cellular,2,jun,924,2,113,21,success,yes
39926,43,services,single,secondary,no,2444,no,yes,cellular,2,jun,130,1,-1,0,unknown,no
39927,44,blue-collar,married,secondary,no,878,yes,no,cellular,2,jun,130,1,-1,0,unknown,no
39928,33,technician,divorced,tertiary,no,0,yes,no,cellular,2,jun,72,1,-1,0,unknown,no
39929,35,blue-collar,married,unknown,no,444,no,no,cellular,2,jun,59,2,-1,0,unknown,no
39930,54,admin.,single,secondary,no,189,no,no,cellular,2,jun,95,5,-1,0,unknown,no
39931,37,entrepreneur,married,tertiary,no,189,no,no,cellular,2,jun,253,2,-1,0,unknown,yes
39932,58,technician,married,tertiary,no,12322,no,no,telephone,2,jun,306,2,-1,0,unknown,no
39933,52,management,married,tertiary,no,0,no,no,cellular,2,jun,77,3,-1,0,unknown,no
39934,54,management,married,tertiary,no,55,yes,no,cellular,2,jun,112,2,-1,0,unknown,no
39935,35,management,married,tertiary,no,5367,no,no,cellular,2,jun,80,1,92,1,failure,no
39936,30,housemaid,married,secondary,no,533,yes,no,cellular,2,jun,212,1,-1,0,unknown,no
39937,38,blue-collar,married,secondary,no,2467,no,no,cellular,2,jun,192,1,-1,0,unknown,yes
39938,39,management,single,tertiary,no,3797,no,no,cellular,2,jun,96,2,-1,0,unknown,no
39939,49,management,married,tertiary,no,5887,no,no,cellular,2,jun,181,3,293,2,failure,yes
39940,38,admin.,single,secondary,no,626,no,no,cellular,2,jun,132,4,-1,0,unknown,no
39941,40,self-employed,single,tertiary,no,2893,no,no,cellular,2,jun,76,3,-1,0,unknown,no
39942,35,technician,married,tertiary,no,1354,no,no,cellular,2,jun,250,2,-1,0,unknown,yes
39943,30,management,married,tertiary,no,942,no,no,cellular,2,jun,146,2,-1,0,unknown,no
39944,34,admin.,single,secondary,no,0,yes,no,cellular,2,jun,189,2,-1,0,unknown,no
39945,34,admin.,married,tertiary,no,21,no,yes,cellular,2,jun,269,1,92,2,failure,no
39946,35,technician,divorced,secondary,no,2823,yes,no,cellular,2,jun,102,4,96,2,failure,no
39947,54,management,married,primary,no,2587,no,no,cellular,2,jun,236,2,-1,0,unknown,yes
39948,54,management,married,tertiary,no,446,no,no,cellular,2,jun,122,2,91,8,failure,no
39949,27,student,single,secondary,no,121,no,no,cellular,2,jun,145,2,-1,0,unknown,no
39950,56,retired,married,secondary,no,0,no,no,cellular,2,jun,71,3,-1,0,unknown,no
39951,29,technician,married,secondary,no,23,yes,no,cellular,2,jun,163,1,55,2,failure,yes
39952,52,technician,married,secondary,no,0,no,no,cellular,2,jun,541,3,-1,0,unknown,yes
39953,34,unemployed,married,secondary,no,978,no,no,cellular,3,jun,262,2,71,1,success,yes
39954,60,technician,married,secondary,no,294,no,no,telephone,3,jun,206,4,-1,0,unknown,yes
39955,32,self-employed,married,secondary,no,409,no,no,cellular,3,jun,115,2,86,2,success,yes
39956,30,student,single,secondary,no,155,no,no,cellular,3,jun,206,3,-1,0,unknown,no
39957,40,student,single,secondary,no,595,yes,no,cellular,3,jun,406,2,-1,0,unknown,yes
39958,54,self-employed,married,tertiary,no,990,no,no,cellular,3,jun,244,2,-1,0,unknown,yes
39959,27,admin.,single,secondary,no,261,yes,yes,cellular,3,jun,592,4,-1,0,unknown,yes
39960,27,technician,single,tertiary,no,200,no,no,cellular,3,jun,508,1,-1,0,unknown,no
39961,55,entrepreneur,married,secondary,no,27624,no,no,telephone,3,jun,437,1,-1,0,unknown,yes
39962,30,management,married,tertiary,no,2694,no,no,cellular,3,jun,192,1,-1,0,unknown,no
39963,29,blue-collar,married,secondary,no,15,no,no,cellular,3,jun,136,1,-1,0,unknown,no
39964,34,management,married,tertiary,no,1870,yes,no,cellular,3,jun,68,1,-1,0,unknown,no
39965,59,retired,married,primary,no,2632,no,no,cellular,3,jun,123,1,-1,0,unknown,no
39966,29,management,single,tertiary,no,3846,no,no,cellular,3,jun,313,2,-1,0,unknown,yes
39967,38,housemaid,single,tertiary,no,0,no,no,cellular,3,jun,137,3,-1,0,unknown,no
39968,42,blue-collar,married,secondary,no,2913,no,no,cellular,3,jun,705,1,195,1,failure,yes
39969,41,blue-collar,married,secondary,no,140,yes,no,cellular,3,jun,96,1,125,2,failure,no
39970,33,management,divorced,tertiary,no,2240,no,no,cellular,3,jun,198,1,-1,0,unknown,yes
39971,23,technician,single,secondary,no,4545,no,no,cellular,3,jun,200,1,-1,0,unknown,no
39972,34,technician,married,tertiary,no,127,no,no,cellular,3,jun,117,1,-1,0,unknown,yes
39973,52,management,divorced,tertiary,no,2104,no,no,cellular,3,jun,210,2,-1,0,unknown,yes
39974,44,services,married,secondary,no,332,no,no,cellular,3,jun,171,1,-1,0,unknown,no
39975,29,blue-collar,married,primary,no,5,no,no,cellular,3,jun,321,1,-1,0,unknown,yes
39976,39,admin.,married,secondary,no,150,no,no,cellular,3,jun,296,4,-1,0,unknown,yes
39977,36,unemployed,married,tertiary,no,7222,yes,no,cellular,3,jun,86,1,-1,0,unknown,no
39978,31,technician,single,tertiary,no,882,no,no,cellular,3,jun,411,1,-1,0,unknown,yes
39979,60,management,divorced,tertiary,no,366,no,no,cellular,3,jun,593,1,-1,0,unknown,yes
39980,37,management,married,tertiary,no,865,yes,no,cellular,3,jun,101,1,-1,0,unknown,no
39981,31,student,single,secondary,no,216,no,no,cellular,3,jun,138,1,-1,0,unknown,no
39982,25,student,single,tertiary,no,1189,no,no,cellular,3,jun,165,1,-1,0,unknown,yes
39983,34,management,married,tertiary,no,3402,no,no,cellular,3,jun,88,2,-1,0,unknown,no
39984,45,admin.,married,secondary,no,204,yes,no,cellular,3,jun,224,2,-1,0,unknown,yes
39985,39,technician,married,tertiary,no,794,no,no,telephone,3,jun,116,2,121,1,failure,no
39986,29,management,single,tertiary,no,637,yes,no,cellular,3,jun,340,1,119,1,failure,yes
39987,38,technician,married,tertiary,no,34,no,yes,cellular,3,jun,88,1,-1,0,unknown,no
39988,55,management,divorced,tertiary,no,2383,no,no,cellular,3,jun,591,2,-1,0,unknown,yes
39989,51,management,single,tertiary,no,102127,no,no,cellular,3,jun,90,1,-1,0,unknown,no
39990,26,technician,single,secondary,no,1231,yes,no,cellular,3,jun,385,2,96,5,success,yes
39991,33,services,single,tertiary,no,1268,yes,no,cellular,3,jun,2219,1,28,2,failure,no
39992,45,technician,married,secondary,no,406,yes,no,cellular,3,jun,240,1,307,10,other,no
39993,32,management,married,tertiary,no,3154,no,no,cellular,3,jun,126,1,44,4,failure,no
39994,35,management,married,tertiary,no,3109,yes,no,cellular,3,jun,467,1,-1,0,unknown,no
39995,53,technician,married,tertiary,no,395,no,no,cellular,3,jun,107,1,-1,0,unknown,no
39996,30,management,single,tertiary,no,3340,no,no,cellular,3,jun,238,3,-1,0,unknown,yes
39997,54,admin.,divorced,secondary,no,200,no,no,cellular,3,jun,170,1,-1,0,unknown,yes
39998,34,management,married,tertiary,no,1047,no,no,cellular,3,jun,342,1,90,7,other,no
39999,38,technician,married,secondary,no,1442,yes,no,cellular,3,jun,113,1,119,1,failure,no
40000,57,retired,married,secondary,no,718,no,no,cellular,3,jun,170,1,-1,0,unknown,no
40001,50,management,married,secondary,no,268,no,no,cellular,3,jun,74,2,90,2,failure,no
40002,46,technician,single,secondary,no,4367,yes,no,cellular,3,jun,65,1,96,1,failure,no
40003,56,admin.,married,secondary,no,3554,no,no,cellular,3,jun,151,1,-1,0,unknown,no
40004,32,services,single,tertiary,no,785,no,no,cellular,3,jun,273,1,-1,0,unknown,no
40005,39,blue-collar,single,tertiary,no,48,no,no,cellular,3,jun,539,1,-1,0,unknown,yes
40006,28,technician,single,tertiary,no,3623,no,no,cellular,3,jun,138,2,85,1,success,no
40007,39,management,married,tertiary,no,5142,no,no,cellular,3,jun,157,1,-1,0,unknown,no
40008,58,management,married,tertiary,no,2261,yes,no,cellular,3,jun,1361,1,391,1,failure,no
40009,37,technician,married,secondary,no,6384,yes,yes,cellular,3,jun,254,1,96,2,failure,no
40010,29,self-employed,single,tertiary,no,7752,no,no,cellular,3,jun,180,1,-1,0,unknown,no
40011,30,admin.,married,tertiary,no,4168,no,no,cellular,3,jun,198,1,-1,0,unknown,no
40012,42,unemployed,married,tertiary,no,576,no,no,cellular,3,jun,447,2,96,1,success,yes
40013,42,technician,married,tertiary,no,15445,no,no,cellular,3,jun,247,2,-1,0,unknown,no
40014,44,management,married,tertiary,no,423,no,no,cellular,3,jun,136,6,83,5,success,no
40015,46,housemaid,married,tertiary,no,184,no,no,cellular,3,jun,167,1,-1,0,unknown,no
40016,36,technician,married,tertiary,no,1731,yes,no,cellular,3,jun,74,3,-1,0,unknown,no
40017,33,admin.,single,secondary,no,16,yes,yes,cellular,3,jun,102,1,-1,0,unknown,no
40018,26,management,single,tertiary,no,2786,no,no,cellular,3,jun,300,2,72,1,success,yes
40019,57,retired,married,secondary,no,5313,no,no,cellular,3,jun,200,1,-1,0,unknown,yes
40020,55,entrepreneur,married,tertiary,no,82,no,no,cellular,3,jun,97,1,-1,0,unknown,no
40021,30,technician,single,secondary,no,853,no,no,cellular,3,jun,343,1,-1,0,unknown,no
40022,22,admin.,single,secondary,no,222,no,no,cellular,3,jun,156,3,-1,0,unknown,no
40023,39,unemployed,married,tertiary,no,201,no,no,cellular,3,jun,699,1,119,1,failure,yes
40024,27,admin.,single,secondary,no,1,no,no,cellular,3,jun,42,1,-1,0,unknown,no
40025,40,technician,married,secondary,no,694,yes,no,cellular,3,jun,431,2,119,9,failure,yes
40026,34,blue-collar,married,secondary,no,398,yes,no,cellular,3,jun,161,2,-1,0,unknown,no
40027,41,management,married,tertiary,no,15787,no,yes,cellular,3,jun,175,3,-1,0,unknown,no
40028,56,retired,married,primary,no,1947,no,no,cellular,3,jun,124,1,34,2,failure,no
40029,53,technician,married,tertiary,no,2600,no,no,cellular,3,jun,656,1,-1,0,unknown,no
40030,41,admin.,divorced,secondary,no,1076,yes,no,cellular,3,jun,77,2,391,2,other,no
40031,25,blue-collar,single,secondary,no,389,no,no,cellular,3,jun,837,1,-1,0,unknown,yes
40032,58,housemaid,married,primary,no,0,no,no,cellular,3,jun,334,3,79,3,other,no
40033,43,blue-collar,married,primary,no,3917,no,no,cellular,3,jun,725,2,93,1,success,yes
40034,36,technician,divorced,secondary,no,3158,yes,no,cellular,3,jun,144,2,-1,0,unknown,yes
40035,25,management,single,tertiary,no,362,no,no,cellular,3,jun,617,2,-1,0,unknown,yes
40036,39,technician,married,tertiary,no,1293,no,no,cellular,3,jun,140,2,-1,0,unknown,yes
40037,33,management,single,tertiary,no,1439,yes,no,cellular,3,jun,178,2,-1,0,unknown,no
40038,44,technician,married,tertiary,no,717,no,no,cellular,3,jun,150,2,-1,0,unknown,no
40039,32,blue-collar,married,secondary,no,889,yes,no,cellular,3,jun,1076,2,85,3,other,yes
40040,55,retired,divorced,secondary,no,2204,no,no,cellular,3,jun,213,1,-1,0,unknown,no
40041,33,technician,single,secondary,no,781,yes,no,cellular,3,jun,266,1,27,1,failure,no
40042,38,management,married,tertiary,no,7255,yes,no,cellular,3,jun,78,2,44,2,failure,no
40043,29,management,single,tertiary,no,1739,yes,no,cellular,3,jun,114,1,-1,0,unknown,no
40044,40,management,married,tertiary,no,8963,no,no,cellular,3,jun,203,2,-1,0,unknown,no
40045,22,student,single,secondary,no,4132,no,no,telephone,3,jun,34,2,-1,0,unknown,no
40046,46,management,married,tertiary,no,946,yes,no,cellular,3,jun,295,4,-1,0,unknown,no
40047,43,management,divorced,tertiary,no,481,yes,no,cellular,3,jun,187,1,20,1,other,yes
40048,46,admin.,married,secondary,no,15,no,no,telephone,3,jun,218,5,-1,0,unknown,no
40049,50,management,divorced,tertiary,no,810,no,no,cellular,4,jun,510,3,-1,0,unknown,yes
40050,30,management,single,tertiary,no,596,no,no,cellular,4,jun,125,2,-1,0,unknown,no
40051,34,technician,married,secondary,no,114,yes,yes,cellular,4,jun,153,1,309,3,other,no
40052,29,management,single,tertiary,no,2389,no,no,cellular,4,jun,277,3,-1,0,unknown,no
40053,35,services,married,secondary,no,52,yes,no,cellular,4,jun,328,2,94,4,success,yes
40054,37,management,married,tertiary,no,108,yes,yes,cellular,4,jun,262,2,-1,0,unknown,yes
40055,42,management,married,tertiary,no,2665,yes,no,cellular,4,jun,280,2,126,11,failure,yes
40056,42,admin.,single,secondary,no,684,no,no,cellular,4,jun,207,1,-1,0,unknown,yes
40057,36,unemployed,married,secondary,no,352,yes,no,cellular,4,jun,94,2,-1,0,unknown,no
40058,37,services,single,secondary,no,1045,no,no,cellular,4,jun,106,1,79,3,success,no
40059,33,management,single,tertiary,no,506,no,no,cellular,4,jun,176,1,91,2,success,no
40060,27,management,married,secondary,no,2071,no,no,cellular,4,jun,449,1,-1,0,unknown,yes
40061,27,services,single,secondary,no,339,no,no,cellular,4,jun,182,1,-1,0,unknown,yes
40062,33,technician,single,tertiary,no,154,no,no,cellular,4,jun,111,2,78,2,failure,no
40063,29,management,single,tertiary,no,572,no,no,cellular,4,jun,224,1,-1,0,unknown,yes
40064,36,management,single,tertiary,no,1027,yes,no,cellular,4,jun,151,1,-1,0,unknown,no
40065,29,student,single,secondary,no,1779,no,no,cellular,4,jun,400,1,-1,0,unknown,yes
40066,34,admin.,married,secondary,no,613,yes,no,cellular,4,jun,80,1,-1,0,unknown,no
40067,26,student,single,secondary,no,132,no,no,cellular,4,jun,217,1,-1,0,unknown,yes
40068,39,admin.,single,tertiary,no,22086,no,no,cellular,4,jun,160,1,-1,0,unknown,yes
40069,48,management,married,tertiary,no,-10,no,no,cellular,4,jun,144,1,-1,0,unknown,no
40070,41,services,married,secondary,no,0,yes,yes,cellular,4,jun,352,2,122,2,failure,yes
40071,29,management,married,tertiary,no,205,no,no,cellular,4,jun,787,1,-1,0,unknown,yes
40072,33,technician,single,tertiary,no,317,yes,no,cellular,4,jun,323,1,80,14,other,yes
40073,40,services,married,secondary,no,17,no,no,cellular,4,jun,78,1,-1,0,unknown,no
40074,32,management,married,tertiary,no,4945,no,no,cellular,4,jun,160,1,119,2,other,yes
40075,26,technician,married,secondary,no,523,no,no,cellular,4,jun,221,1,126,1,failure,no
40076,43,management,married,tertiary,no,2987,no,no,cellular,4,jun,156,1,85,3,failure,yes
40077,30,management,married,tertiary,no,419,yes,no,cellular,4,jun,194,1,-1,0,unknown,yes
40078,30,management,single,tertiary,no,4,yes,no,cellular,4,jun,105,1,-1,0,unknown,no
40079,38,technician,single,secondary,no,1130,no,no,cellular,4,jun,96,2,98,1,success,yes
40080,55,admin.,married,secondary,no,1662,no,no,cellular,4,jun,94,2,-1,0,unknown,yes
40081,25,admin.,single,secondary,no,1871,no,no,cellular,4,jun,136,1,-1,0,unknown,yes
40082,38,entrepreneur,divorced,secondary,no,1190,yes,no,cellular,4,jun,81,2,391,3,failure,yes
40083,41,management,divorced,tertiary,no,3426,no,no,cellular,4,jun,102,2,297,3,failure,yes
40084,31,services,married,secondary,no,447,no,no,cellular,4,jun,327,3,77,3,success,yes
40085,35,blue-collar,married,secondary,no,563,no,yes,cellular,4,jun,147,1,119,3,failure,yes
40086,31,unemployed,married,secondary,no,6,no,no,cellular,4,jun,121,4,-1,0,unknown,yes
40087,25,services,single,secondary,no,594,no,no,cellular,4,jun,89,2,-1,0,unknown,yes
40088,44,technician,married,secondary,no,1319,no,no,cellular,4,jun,77,2,-1,0,unknown,no
40089,37,technician,married,tertiary,no,549,no,no,cellular,4,jun,217,2,94,1,success,no
40090,22,student,single,secondary,no,64,no,no,cellular,4,jun,112,1,-1,0,unknown,no
40091,34,technician,married,tertiary,no,932,yes,no,cellular,4,jun,218,1,-1,0,unknown,no
40092,38,management,married,tertiary,no,1988,yes,no,cellular,4,jun,422,1,79,4,other,no
40093,31,management,single,tertiary,no,617,no,no,cellular,4,jun,1161,1,97,2,success,yes
40094,24,student,single,secondary,no,1957,no,no,cellular,4,jun,113,1,-1,0,unknown,no
40095,24,unemployed,single,secondary,no,572,no,no,cellular,4,jun,442,3,-1,0,unknown,no
40096,38,services,single,tertiary,no,5265,no,no,cellular,4,jun,352,1,-1,0,unknown,no
40097,34,services,married,secondary,no,2918,no,yes,cellular,4,jun,246,1,196,2,success,yes
40098,50,entrepreneur,married,secondary,no,78,no,no,telephone,4,jun,143,1,-1,0,unknown,no
